URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/symbols/ADELUSDT/,symbols,ADELUSDT,
https://www.tradingview.com/symbols/ADPUSDT/,symbols,ADPUSDT,
https://www.tradingview.com/symbols/AFCUSDT/,symbols,AFCUSDT,
https://www.tradingview.com/symbols/AGBUSDT/,symbols,AGBUSDT,
https://www.tradingview.com/symbols/AGSUSDT/,symbols,AGSUSDT,
https://www.tradingview.com/symbols/AGUSDT/,symbols,AGUSDT,
https://www.tradingview.com/symbols/AIEUSDT/,symbols,AIEUSDT,
https://www.tradingview.com/symbols/AIRTNTUSDT/,symbols,AIRTNTUSDT,
https://www.tradingview.com/symbols/AIRUSDT/,symbols,AIRUSDT,
https://www.tradingview.com/symbols/AISCUSDT/,symbols,AISCUSDT,
https://www.tradingview.com/symbols/AISUSDT/,symbols,AISUSDT,
https://www.tradingview.com/symbols/AKVUSDT/,symbols,AKVUSDT,
https://www.tradingview.com/symbols/ALAUSDT/,symbols,ALAUSDT,
https://www.tradingview.com/symbols/ALAYAUSDT/,symbols,ALAYAUSDT,
https://www.tradingview.com/symbols/ALGOUSDT.3L/,symbols,ALGOUSDT.3L,
https://www.tradingview.com/symbols/ALGOUSDT.3S/,symbols,ALGOUSDT.3S,
https://www.tradingview.com/symbols/ALICEUSDT.3L/,symbols,ALICEUSDT.3L,
https://www.tradingview.com/symbols/ALICEUSDT.3S/,symbols,ALICEUSDT.3S,
https://www.tradingview.com/symbols/ALNUSDT/,symbols,ALNUSDT,
https://www.tradingview.com/symbols/ALPAUSDT/,symbols,ALPAUSDT,
https://www.tradingview.com/symbols/ALPHRUSDT/,symbols,ALPHRUSDT,
https://www.tradingview.com/symbols/ALTBUSDT/,symbols,ALTBUSDT,
https://www.tradingview.com/symbols/ALUUSDT/,symbols,ALUUSDT,
https://www.tradingview.com/symbols/ALYUSDT/,symbols,ALYUSDT,
https://www.tradingview.com/symbols/AMEUSDT/,symbols,AMEUSDT,
https://www.tradingview.com/symbols/AMKTUSDT/,symbols,AMKTUSDT,
https://www.tradingview.com/symbols/AMUSDT/,symbols,AMUSDT,
https://www.tradingview.com/symbols/ANCUSDT/,symbols,ANCUSDT,
https://www.tradingview.com/symbols/ANGLEUSDT/,symbols,ANGLEUSDT,
https://www.tradingview.com/symbols/ANMLUSDT/,symbols,ANMLUSDT,
https://www.tradingview.com/symbols/API3USDT.3L/,symbols,API3USDT.3L,
https://www.tradingview.com/symbols/API3USDT.3S/,symbols,API3USDT.3S,
https://www.tradingview.com/symbols/APNUSDT/,symbols,APNUSDT,
https://www.tradingview.com/symbols/APRTUSDT/,symbols,APRTUSDT,
https://www.tradingview.com/symbols/APTUSDT.3L/,symbols,APTUSDT.3L,
https://www.tradingview.com/symbols/APTUSDT.3S/,symbols,APTUSDT.3S,
https://www.tradingview.com/symbols/APYSUSDT/,symbols,APYSUSDT,
https://www.tradingview.com/symbols/AQDCUSDT/,symbols,AQDCUSDT,
https://www.tradingview.com/symbols/AQTUSDT/,symbols,AQTUSDT,
https://www.tradingview.com/symbols/ARUSDT.3L/,symbols,ARUSDT.3L,
https://www.tradingview.com/symbols/ARUSDT.3S/,symbols,ARUSDT.3S,
https://www.tradingview.com/symbols/ARBIUSDT/,symbols,ARBIUSDT,
https://www.tradingview.com/symbols/ARCHUSDT/,symbols,ARCHUSDT,
https://www.tradingview.com/symbols/ARCXUSDT/,symbols,ARCXUSDT,
https://www.tradingview.com/symbols/ARESUSDT/,symbols,ARESUSDT,
https://www.tradingview.com/symbols/ARGONUSDT/,symbols,ARGONUSDT,
https://www.tradingview.com/symbols/ARKSUSDT/,symbols,ARKSUSDT,
https://www.tradingview.com/symbols/ARPAUSDT.3L/,symbols,ARPAUSDT.3L,
https://www.tradingview.com/symbols/ARPAUSDT.3S/,symbols,ARPAUSDT.3S,
https://www.tradingview.com/symbols/ARSWUSDT/,symbols,ARSWUSDT,
https://www.tradingview.com/symbols/ARTEMUSDT/,symbols,ARTEMUSDT,
https://www.tradingview.com/symbols/ARVUSDT/,symbols,ARVUSDT,
https://www.tradingview.com/symbols/ASKUSDT/,symbols,ASKUSDT,
https://www.tradingview.com/symbols/ASSUSDT/,symbols,ASSUSDT,
https://www.tradingview.com/symbols/ASTRUSDT.3L/,symbols,ASTRUSDT.3L,
https://www.tradingview.com/symbols/ASTRUSDT.3S/,symbols,ASTRUSDT.3S,
https://www.tradingview.com/symbols/ASWUSDT/,symbols,ASWUSDT,
https://www.tradingview.com/symbols/ATDUSDT/,symbols,ATDUSDT,
https://www.tradingview.com/symbols/ATEAMUSDT/,symbols,ATEAMUSDT,
https://www.tradingview.com/symbols/ATKUSDT/,symbols,ATKUSDT,
https://www.tradingview.com/symbols/ATLASUSDT/,symbols,ATLASUSDT,
https://www.tradingview.com/symbols/ATOLOUSDT/,symbols,ATOLOUSDT,
https://www.tradingview.com/symbols/ATOZUSDT/,symbols,ATOZUSDT,
https://www.tradingview.com/symbols/ATPUSDT/,symbols,ATPUSDT,
https://www.tradingview.com/symbols/ATSUSDT/,symbols,ATSUSDT,
https://www.tradingview.com/symbols/AUTOUSDT/,symbols,AUTOUSDT,
https://www.tradingview.com/symbols/AXISUSDT/,symbols,AXISUSDT,
https://www.tradingview.com/symbols/AXSUSDT.5L/,symbols,AXSUSDT.5L,
https://www.tradingview.com/symbols/AXSUSDT.5S/,symbols,AXSUSDT.5S,
https://www.tradingview.com/symbols/B3XUSDT/,symbols,B3XUSDT,
https://www.tradingview.com/symbols/BABIUSDT/,symbols,BABIUSDT,
https://www.tradingview.com/symbols/BACONUSDT/,symbols,BACONUSDT,
https://www.tradingview.com/symbols/BACUSDT/,symbols,BACUSDT,
https://www.tradingview.com/symbols/BAGSUSDT/,symbols,BAGSUSDT,
https://www.tradingview.com/symbols/BAKEDUSDT/,symbols,BAKEDUSDT,
https://www.tradingview.com/symbols/BAMBOOUSDT/,symbols,BAMBOOUSDT,
https://www.tradingview.com/symbols/BANKBRCUSDT/,symbols,BANKBRCUSDT,
https://www.tradingview.com/symbols/BANKUSDT/,symbols,BANKUSDT,
https://www.tradingview.com/symbols/BAOUSDT/,symbols,BAOUSDT,
https://www.tradingview.com/symbols/BASEPTLUSDT/,symbols,BASEPTLUSDT,
https://www.tradingview.com/symbols/BASUSDT/,symbols,BASUSDT,
https://www.tradingview.com/symbols/BATUSDT.3L/,symbols,BATUSDT.3L,
https://www.tradingview.com/symbols/BATUSDT.3S/,symbols,BATUSDT.3S,
https://www.tradingview.com/symbols/BBANKUSDT/,symbols,BBANKUSDT,
https://www.tradingview.com/symbols/BCDNUSDT/,symbols,BCDNUSDT,
https://www.tradingview.com/symbols/BCDUSDT/,symbols,BCDUSDT,
https://www.tradingview.com/symbols/BCHUSDT.5L/,symbols,BCHUSDT.5L,
https://www.tradingview.com/symbols/BCHUSDT.5S/,symbols,BCHUSDT.5S,
https://www.tradingview.com/symbols/BCNUSDT/,symbols,BCNUSDT,
https://www.tradingview.com/symbols/BCUGUSDT/,symbols,BCUGUSDT,
https://www.tradingview.com/symbols/BCXUSDT/,symbols,BCXUSDT,
https://www.tradingview.com/symbols/BDPUSDT/,symbols,BDPUSDT,
https://www.tradingview.com/symbols/BDTUSDT/,symbols,BDTUSDT,
https://www.tradingview.com/symbols/BENQIUSDT/,symbols,BENQIUSDT,
https://www.tradingview.com/symbols/BETUUSDT/,symbols,BETUUSDT,
https://www.tradingview.com/symbols/BEYONDUSDT/,symbols,BEYONDUSDT,
https://www.tradingview.com/symbols/BINUSDT/,symbols,BINUSDT,
https://www.tradingview.com/symbols/BIOPUSDT/,symbols,BIOPUSDT,
https://www.tradingview.com/symbols/BIRDUSDT/,symbols,BIRDUSDT,
https://www.tradingview.com/symbols/BISOUSDT/,symbols,BISOUSDT,
https://www.tradingview.com/symbols/BKCUSDT/,symbols,BKCUSDT,
https://www.tradingview.com/symbols/BLACKUSDT/,symbols,BLACKUSDT,
https://www.tradingview.com/symbols/BLANKV2USDT/,symbols,BLANKV2USDT,
https://www.tradingview.com/symbols/BLESUSDT/,symbols,BLESUSDT,
https://www.tradingview.com/symbols/BLINUSDT/,symbols,BLINUSDT,
https://www.tradingview.com/symbols/BLOCKUSDT/,symbols,BLOCKUSDT,
https://www.tradingview.com/symbols/BLURUSDT.3L/,symbols,BLURUSDT.3L,
https://www.tradingview.com/symbols/BLURUSDT.3S/,symbols,BLURUSDT.3S,
https://www.tradingview.com/symbols/BMIUSDT/,symbols,BMIUSDT,
https://www.tradingview.com/symbols/BMONUSDT/,symbols,BMONUSDT,
https://www.tradingview.com/symbols/BOBAUSDT/,symbols,BOBAUSDT,
https://www.tradingview.com/symbols/BONKUSDT/,symbols,BONKUSDT,
https://www.tradingview.com/symbols/BOXUSDT/,symbols,BOXUSDT,
https://www.tradingview.com/symbols/BPUSDT/,symbols,BPUSDT,
https://www.tradingview.com/symbols/BRKLUSDT/,symbols,BRKLUSDT,
https://www.tradingview.com/symbols/BRTUSDT/,symbols,BRTUSDT,
https://www.tradingview.com/symbols/BRYUSDT/,symbols,BRYUSDT,
https://www.tradingview.com/symbols/BSCPADUSDT/,symbols,BSCPADUSDT,
https://www.tradingview.com/symbols/BSCSUSDT/,symbols,BSCSUSDT,
https://www.tradingview.com/symbols/BSUSDT/,symbols,BSUSDT,
https://www.tradingview.com/symbols/BSVUSDT.3L/,symbols,BSVUSDT.3L,
https://www.tradingview.com/symbols/BSVUSDT.3S/,symbols,BSVUSDT.3S,
https://www.tradingview.com/symbols/BSVUSDT.5L/,symbols,BSVUSDT.5L,
https://www.tradingview.com/symbols/BSVUSDT.5S/,symbols,BSVUSDT.5S,
https://www.tradingview.com/symbols/BSVBRCUSDT/,symbols,BSVBRCUSDT,
https://www.tradingview.com/symbols/BSWUSDT.3L/,symbols,BSWUSDT.3L,
https://www.tradingview.com/symbols/BSWUSDT.3S/,symbols,BSWUSDT.3S,
https://www.tradingview.com/symbols/BTCUSDT.5L/,symbols,BTCUSDT.5L,
https://www.tradingview.com/symbols/BTCUSDT.5S/,symbols,BTCUSDT.5S,
https://www.tradingview.com/symbols/BTCSTUSDT/,symbols,BTCSTUSDT,
https://www.tradingview.com/symbols/BTFUSDT/,symbols,BTFUSDT,
https://www.tradingview.com/symbols/BTLUSDT/,symbols,BTLUSDT,
https://www.tradingview.com/symbols/BTOUSDT/,symbols,BTOUSDT,
https://www.tradingview.com/symbols/BURPUSDT/,symbols,BURPUSDT,
