URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/markets/stocks-turkey/market-movers-highest-revenue/,markets,stocks-turkey,market-movers-highest-revenue
https://www.tradingview.com/markets/stocks-south-africa/market-movers-losers/,markets,stocks-south-africa,market-movers-losers
https://www.tradingview.com/markets/stocks-egypt/sectorandindustry-industry/,markets,stocks-egypt,sectorandindustry-industry
https://www.tradingview.com/markets/stocks-switzerland/market-movers-most-volatile/,markets,stocks-switzerland,market-movers-most-volatile
https://www.tradingview.com/markets/stocks-italy/market-movers-overbought/,markets,stocks-italy,market-movers-overbought
https://www.tradingview.com/markets/stocks-czech/news/,markets,stocks-czech,news
https://www.tradingview.com/markets/stocks-brazil/,markets,stocks-brazil,
https://www.tradingview.com/markets/stocks-china/market-movers-penny-stocks/,markets,stocks-china,market-movers-penny-stocks
https://www.tradingview.com/markets/stocks-denmark/market-movers-large-cap/,markets,stocks-denmark,market-movers-large-cap
https://www.tradingview.com/markets/stocks-united-kingdom/market-movers-overbought/,markets,stocks-united-kingdom,market-movers-overbought
https://www.tradingview.com/markets/stocks-finland/market-movers-highest-revenue-per-employee/,markets,stocks-finland,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-india/market-movers-highest-revenue/,markets,stocks-india,market-movers-highest-revenue
https://www.tradingview.com/markets/stocks-lithuania/market-movers-large-cap/,markets,stocks-lithuania,market-movers-large-cap
https://www.tradingview.com/markets/stocks-hong-kong/,markets,stocks-hong-kong,
https://www.tradingview.com/markets/stocks-australia/sectorandindustry-industry/,markets,stocks-australia,sectorandindustry-industry
https://www.tradingview.com/markets/stocks-canada/earnings/,markets,stocks-canada,earnings
https://www.tradingview.com/markets/stocks-poland/market-movers-52wk-low/,markets,stocks-poland,market-movers-52wk-low
https://www.tradingview.com/markets/etfs/funds-commodities/,markets,etfs,funds-commodities
https://www.tradingview.com/markets/stocks-estonia/sectorandindustry-sector/,markets,stocks-estonia,sectorandindustry-sector
https://www.tradingview.com/markets/stocks-argentina/,markets,stocks-argentina,
https://www.tradingview.com/markets/stocks-sweden/market-movers-oversold/,markets,stocks-sweden,market-movers-oversold
https://www.tradingview.com/markets/stocks-colombia/market-movers-unusual-volume/,markets,stocks-colombia,market-movers-unusual-volume
https://www.tradingview.com/markets/stocks-chile/market-movers-highest-revenue-per-employee/,markets,stocks-chile,market-movers-highest-revenue-per-employee
https://www.tradingview.com/markets/stocks-spain/market-movers-overbought/,markets,stocks-spain,market-movers-overbought
https://www.tradingview.com/markets/stocks-morocco/market-movers-oversold/,markets,stocks-morocco,market-movers-oversold
https://www.tradingview.com/markets/stocks-venezuela/market-movers-high-beta/,markets,stocks-venezuela,market-movers-high-beta
https://www.tradingview.com/markets/stocks-portugal/market-movers-highest-net-income/,markets,stocks-portugal,market-movers-highest-net-income
https://www.tradingview.com/markets/stocks-argentina/market-movers-oversold/,markets,stocks-argentina,market-movers-oversold
https://www.tradingview.com/markets/stocks-japan/market-movers-highest-revenue/,markets,stocks-japan,market-movers-highest-revenue
https://www.tradingview.com/markets/stocks-italy/market-movers-most-volatile/,markets,stocks-italy,market-movers-most-volatile
https://www.tradingview.com/markets/stocks-morocco/sectorandindustry-sector/,markets,stocks-morocco,sectorandindustry-sector
https://www.tradingview.com/markets/stocks-estonia/market-movers-overbought/,markets,stocks-estonia,market-movers-overbought
https://www.tradingview.com/markets/stocks-india/,markets,stocks-india,
https://www.tradingview.com/markets/world-stocks/worlds-highest-dividends/,markets,world-stocks,worlds-highest-dividends
https://www.tradingview.com/markets/stocks-china/market-movers-ath/,markets,stocks-china,market-movers-ath
https://www.tradingview.com/markets/stocks-france/,markets,stocks-france,
https://www.tradingview.com/markets/stocks-argentina/market-movers-overbought/,markets,stocks-argentina,market-movers-overbought
https://www.tradingview.com/markets/stocks-spain/market-movers-penny-stocks/,markets,stocks-spain,market-movers-penny-stocks
https://www.tradingview.com/markets/stocks-slovakia/earnings/,markets,stocks-slovakia,earnings
https://www.tradingview.com/markets/stocks-malaysia/market-movers-52wk-high/,markets,stocks-malaysia,market-movers-52wk-high
https://www.tradingview.com/markets/stocks-germany/news/,markets,stocks-germany,news
https://www.tradingview.com/markets/stocks-canada/market-movers-ath/,markets,stocks-canada,market-movers-ath
