URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/sparks/entries/childrens-toy-stocks-playtime-picks/,sparks,entries,childrens-toy-stocks-playtime-picks
https://www.tradingview.com/sparks/entries/media-stocks-life-in-the-spotlight/,sparks,entries,media-stocks-life-in-the-spotlight
https://www.tradingview.com/sparks/entries/tv-broadcasting-stocks-on-air/,sparks,entries,tv-broadcasting-stocks-on-air
https://www.tradingview.com/sparks/entries/stablecoins-strong-stable-and-fully-decentralized-ish/,sparks,entries,stablecoins-strong-stable-and-fully-decentralized-ish
https://www.tradingview.com/sparks/entries/vr-stocks-get-your-virtual-kicks/,sparks,entries,vr-stocks-get-your-virtual-kicks
https://www.tradingview.com/sparks/entries/maternity-leave-stocks-best-new-parent-employers/,sparks,entries,maternity-leave-stocks-best-new-parent-employers
https://www.tradingview.com/sparks/entries/centralized-exchange-tokens-stuck-in-the-middle-with-you/,sparks,entries,centralized-exchange-tokens-stuck-in-the-middle-with-you
https://www.tradingview.com/sparks/entries/electric-vehicle-stocks-ev-cars-and-trucks/,sparks,entries,electric-vehicle-stocks-ev-cars-and-trucks
https://www.tradingview.com/sparks/entries/music-stocks-major-streaming-services/,sparks,entries,music-stocks-major-streaming-services
https://www.tradingview.com/sparks/entries/up-and-coming-crypto-new-kids-on-the-block/,sparks,entries,up-and-coming-crypto-new-kids-on-the-block
