URLs,subdirectory1,subdirectory2,subdirectory3
https://www.tradingview.com/symbols/NYSE-IOT/history-timeline/,symbols,NYSE-IOT,history-timeline
https://www.tradingview.com/symbols/NYSE-CXM/history-timeline/,symbols,NYSE-CXM,history-timeline
https://www.tradingview.com/symbols/BCHUSD/history-timeline/,symbols,BCHUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-CHPT/history-timeline/,symbols,NYSE-CHPT,history-timeline
https://www.tradingview.com/symbols/EURONEXT-RNO/history-timeline/,symbols,EURONEXT-RNO,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CYN/history-timeline/,symbols,NASDAQ-CYN,history-timeline
https://www.tradingview.com/symbols/NASDAQ-CHTR/history-timeline/,symbols,NASDAQ-CHTR,history-timeline
https://www.tradingview.com/symbols/NASDAQ-SGMA/history-timeline/,symbols,NASDAQ-SGMA,history-timeline
https://www.tradingview.com/symbols/NYSE-SG/history-timeline/,symbols,NYSE-SG,history-timeline
https://www.tradingview.com/symbols/NASDAQ-GOOG/history-timeline/,symbols,NASDAQ-GOOG,history-timeline
https://www.tradingview.com/symbols/TVC-DXY/history-timeline/,symbols,TVC-DXY,history-timeline
https://www.tradingview.com/symbols/MOEX-IMOEX/history-timeline/,symbols,MOEX-IMOEX,history-timeline
https://www.tradingview.com/symbols/NYSE-UNP/history-timeline/,symbols,NYSE-UNP,history-timeline
https://www.tradingview.com/symbols/NYSE-GES/history-timeline/,symbols,NYSE-GES,history-timeline
https://www.tradingview.com/symbols/NASDAQ-KBWB/history-timeline/,symbols,NASDAQ-KBWB,history-timeline
https://www.tradingview.com/symbols/NASDAQ-BETR/history-timeline/,symbols,NASDAQ-BETR,history-timeline
https://www.tradingview.com/symbols/HKEX-1913/history-timeline/,symbols,HKEX-1913,history-timeline
https://www.tradingview.com/symbols/APTUSD/history-timeline/,symbols,APTUSD,history-timeline
https://www.tradingview.com/symbols/NYSE-MCD/history-timeline/,symbols,NYSE-MCD,history-timeline
https://www.tradingview.com/symbols/NASDAQ-GTEC/history-timeline/,symbols,NASDAQ-GTEC,history-timeline
https://www.tradingview.com/symbols/NYSE-BALY/history-timeline/,symbols,NYSE-BALY,history-timeline
https://www.tradingview.com/symbols/NYSE-ACN/history-timeline/,symbols,NYSE-ACN,history-timeline
https://www.tradingview.com/symbols/NASDAQ-WCLD/history-timeline/,symbols,NASDAQ-WCLD,history-timeline
https://www.tradingview.com/symbols/NYSE-SLB/history-timeline/,symbols,NYSE-SLB,history-timeline
https://www.tradingview.com/symbols/NASDAQ-VINO/history-timeline/,symbols,NASDAQ-VINO,history-timeline
